,Average Outflow,Average Inflow,Energy Consumption,Ammonia,Biological Oxygen Demand,Chemical Oxygen Demand,Total Nitrogen,Average Temperature,Maximum temperature,Minimum temperature,Atmospheric pressure,Average humidity,Total rainfall,Average visibility,Average wind speed,Maximum wind speed,Year,Month,Day
1038,3.657,4.174,300483.0,30.0,330.0,810.0,61.591,14.6,19.0,9.0,0.0,52.0,0.0,9.8,26.1,38.9,2018.0,1.0,31.0
1039,3.006,4.702,307393.0,49.0,370.0,820.0,61.748,17.3,22.0,13.0,0.0,60.0,0.0,10.0,19.6,37.0,2018.0,2.0,1.0
1040,5.868,4.204,281575.0,44.0,360.0,820.0,62.218,20.8,27.0,15.0,0.0,61.0,0.0,10.0,13.1,24.1,2018.0,2.0,4.0
1041,4.663,4.444,254419.0,37.0,400.0,800.0,65.0,21.1,27.0,16.0,0.0,65.0,0.0,10.0,14.4,25.9,2018.0,2.0,5.0
1042,6.044,5.409,256599.0,34.0,490.0,920.0,66.354,23.3,31.0,15.6,0.0,56.0,0.0,0.0,13.5,35.2,2018.0,2.0,6.0
1043,5.547,9.911,198060.0,31.0,360.0,850.0,65.531,28.1,37.0,20.0,0.0,37.0,0.0,0.0,18.1,33.5,2018.0,2.0,7.0
1044,5.054,8.081,283600.0,51.0,340.0,890.0,63.728,22.8,29.0,19.0,0.0,68.0,0.0,10.0,15.2,29.4,2018.0,2.0,8.0
1045,5.311,6.128,267864.0,45.0,610.0,880.0,65.59,17.4,22.0,14.7,0.0,54.0,0.0,10.0,21.1,33.5,2018.0,2.0,11.0
1046,4.067,5.761,248735.0,47.0,640.0,1700.0,68.82,17.6,23.0,11.0,0.0,59.0,0.0,10.0,13.3,24.1,2018.0,2.0,12.0
1047,4.188,5.629,229126.0,40.0,400.0,1000.0,64.477,23.8,29.4,17.0,0.0,33.0,0.0,10.0,19.8,57.6,2018.0,2.0,13.0
1048,4.381,5.039,314438.0,41.0,550.0,1000.0,65.114,16.8,24.0,9.7,0.0,40.0,0.0,0.0,23.5,51.9,2018.0,2.0,14.0
1049,5.264,5.003,300011.0,39.0,600.0,990.0,65.114,18.7,23.3,13.0,0.0,54.0,0.0,10.0,18.7,29.4,2018.0,2.0,15.0
1050,4.438,4.591,264966.0,48.0,340.0,910.0,64.256,19.7,26.0,17.0,0.0,72.0,0.0,10.0,19.4,27.8,2018.0,2.0,18.0
1051,5.71,4.729,272804.0,50.0,640.0,1200.0,68.82,18.3,26.0,11.7,0.0,68.0,0.0,10.0,23.7,44.6,2018.0,2.0,19.0
1052,5.895,4.658,319073.0,43.0,490.0,920.0,65.114,21.3,29.0,14.0,0.0,48.0,0.0,10.0,18.5,55.4,2018.0,2.0,20.0
1053,4.339,7.958,314252.0,39.0,350.0,1100.0,65.0,23.1,29.0,18.7,0.0,46.0,0.0,0.0,16.7,53.5,2018.0,2.0,21.0
1054,3.891,5.295,299886.0,41.0,330.0,1100.0,67.499,23.8,28.0,19.8,0.0,60.0,0.0,10.0,11.9,27.8,2018.0,2.0,22.0
1055,4.05,4.402,301713.0,50.0,350.0,910.0,63.949,15.4,19.0,10.7,0.0,66.0,0.0,10.0,26.1,38.9,2018.0,2.0,25.0
1056,4.961,4.474,310462.0,43.0,310.0,950.0,63.949,19.6,26.0,12.7,0.0,57.0,0.0,0.0,17.0,44.6,2018.0,2.0,26.0
1057,3.551,4.63,288529.0,38.0,340.0,780.0,62.6,25.2,31.0,19.0,0.0,33.0,0.0,0.0,28.3,55.4,2018.0,2.0,27.0
1058,5.497,4.406,279514.0,38.0,340.0,900.0,64.958,20.3,31.0,15.0,0.0,50.0,0.0,10.0,28.5,46.5,2018.0,2.0,28.0
1059,7.384,3.997,346468.0,38.0,340.0,800.0,61.24,17.2,21.0,14.6,0.0,73.0,0.0,10.0,17.0,29.4,2018.0,3.0,1.0
1060,6.032,14.551,318847.0,46.0,360.0,1000.0,63.792,16.6,21.0,13.0,0.0,55.0,0.0,10.0,19.8,29.4,2018.0,3.0,4.0
1061,6.625,12.652,294423.0,38.0,260.0,740.0,60.0,16.1,20.0,10.5,0.0,60.0,0.0,10.0,25.4,35.2,2018.0,3.0,5.0
1062,6.399,8.021,340930.0,45.0,370.0,980.0,63.792,18.3,26.0,11.0,0.0,56.0,0.0,0.0,14.1,29.4,2018.0,3.0,6.0
1063,0.143,6.693,253080.0,40.0,360.0,860.0,63.995,21.7,30.0,13.7,0.0,46.0,0.0,0.0,18.1,33.5,2018.0,3.0,7.0
1064,0.028,5.869,339219.0,38.0,380.0,940.0,64.801,21.6,31.0,12.0,0.0,46.0,0.0,0.0,14.3,27.8,2018.0,3.0,8.0
1065,2.331,4.522,332643.0,48.0,422.98,845.96,64.801,21.9,31.0,13.0,0.0,42.0,0.0,0.0,14.3,25.9,2018.0,3.0,9.0
1066,2.013,4.192,320902.0,43.0,340.0,860.0,63.949,16.6,20.0,13.0,0.0,64.0,0.0,10.0,21.1,33.5,2018.0,3.0,12.0
1067,2.056,4.181,297998.0,38.0,330.0,810.0,61.24,16.7,21.3,13.0,0.0,64.0,0.0,10.0,15.7,29.4,2018.0,3.0,13.0
1068,4.443,4.146,312583.0,39.0,360.0,800.0,61.591,16.9,22.0,13.0,0.0,65.0,0.0,10.0,11.7,22.2,2018.0,3.0,14.0
1069,7.102,4.751,284939.0,68.0,350.0,840.0,63.728,15.8,21.0,11.0,0.0,69.0,0.0,10.0,13.9,25.9,2018.0,3.0,15.0
1070,6.607,4.805,303374.0,49.0,360.0,890.0,63.949,16.8,22.0,11.0,0.0,34.0,0.0,10.0,26.7,53.5,2018.0,3.0,18.0
1071,6.809,5.435,280064.0,43.0,310.0,760.0,61.728,19.4,28.0,14.7,0.0,52.0,0.0,10.0,18.9,31.7,2018.0,3.0,19.0
1072,5.589,5.339,323207.0,52.0,540.0,1500.0,68.82,14.1,18.0,9.0,0.0,55.0,0.0,10.0,26.3,40.7,2018.0,3.0,20.0
1073,7.695,5.607,256047.0,45.0,400.0,1200.0,78.0,16.8,26.0,10.0,0.0,56.0,0.0,0.0,12.6,27.8,2018.0,3.0,21.0
1074,5.749,7.645,299212.0,47.0,510.0,1300.0,68.82,21.1,28.0,15.0,0.0,42.0,0.0,0.0,17.8,42.4,2018.0,3.0,22.0
1075,5.438,6.917,326326.0,38.0,600.0,960.0,65.114,16.0,25.0,9.0,0.0,50.0,0.0,9.3,32.0,44.6,2018.0,3.0,25.0
1076,5.0,5.122,386087.0,43.0,350.0,940.0,63.949,12.7,19.0,7.9,0.0,65.0,0.0,10.0,23.7,40.7,2018.0,3.0,26.0
1077,5.05,5.755,383882.0,40.0,340.0,960.0,63.949,19.1,23.0,15.6,0.0,38.0,0.0,0.0,30.4,53.5,2018.0,3.0,27.0
1078,4.303,5.38,385023.0,46.0,340.0,920.0,63.949,20.2,30.0,15.0,0.0,54.0,0.0,10.0,16.9,35.2,2018.0,3.0,28.0
1079,4.026,4.686,304303.0,41.0,422.98,845.96,63.792,16.9,24.0,11.0,0.0,64.0,0.0,10.0,14.3,27.8,2018.0,3.0,30.0
1080,4.742,4.535,316841.0,49.0,340.0,890.0,63.0,16.2,21.0,11.0,0.0,66.0,0.0,10.0,14.3,24.1,2018.0,4.0,2.0
1081,4.662,4.602,345170.0,51.0,330.0,930.0,63.792,15.8,20.0,12.0,0.0,66.0,0.0,10.0,10.4,18.3,2018.0,4.0,3.0
1082,3.057,4.841,361080.0,43.0,360.0,1100.0,67.434,16.2,23.0,12.0,0.0,72.0,0.0,10.0,10.6,22.2,2018.0,4.0,4.0
1083,4.95,4.885,373131.0,46.0,360.0,1000.0,63.728,15.6,20.0,12.0,0.0,73.0,0.0,10.0,9.8,22.2,2018.0,4.0,5.0
1084,4.661,4.14,343579.0,50.0,330.0,880.0,63.949,21.9,30.1,12.7,0.0,38.0,0.0,0.0,17.8,46.5,2018.0,4.0,8.0
1085,3.026,5.372,335682.0,38.0,370.0,1100.0,67.656,19.3,26.0,13.0,0.0,56.0,0.0,10.0,15.0,53.5,2018.0,4.0,9.0
1086,4.406,4.266,329495.0,39.0,422.98,845.96,63.949,22.7,28.0,17.0,0.0,44.0,0.0,10.0,22.8,38.9,2018.0,4.0,10.0
1087,4.034,4.125,224909.0,49.0,370.0,920.0,64.522,21.4,30.0,15.4,1010.5,53.0,0.25,11.6,16.7,35.0,2018.0,4.0,11.0
1088,5.863,4.225,302386.0,35.0,460.0,1100.0,67.544,17.6,28.0,10.0,0.0,54.0,0.0,10.0,16.7,27.8,2018.0,4.0,12.0
1089,4.848,8.777,269376.0,39.0,310.0,840.0,64.412,16.5,20.0,14.8,0.0,70.0,0.0,10.0,23.2,44.6,2018.0,4.0,15.0
1090,4.499,6.299,218684.0,41.0,300.0,980.0,63.995,14.8,22.0,11.0,0.0,62.0,0.0,10.0,24.3,40.7,2018.0,4.0,16.0
1091,3.961,5.247,168264.0,50.0,350.0,940.0,62.94,10.1,16.0,3.7,0.0,68.0,0.0,10.0,13.7,25.9,2018.0,4.0,17.0
1092,3.035,4.69,173441.0,34.0,710.0,1500.0,77.0,14.3,23.2,9.0,0.0,63.0,0.0,0.0,13.5,29.4,2018.0,4.0,18.0
1093,4.166,4.217,179307.0,43.0,410.0,990.0,63.838,14.0,24.0,7.0,0.0,60.0,0.0,9.8,11.3,22.2,2018.0,4.0,19.0
1094,3.032,3.982,180832.0,46.0,320.0,810.0,61.504,14.7,23.0,7.8,0.0,80.0,0.0,6.0,8.5,16.5,2018.0,4.0,22.0
1095,3.049,3.78,303770.0,43.0,360.0,880.0,63.949,21.6,28.0,14.0,0.0,35.0,0.0,0.0,28.2,46.5,2018.0,4.0,23.0
1096,4.402,3.494,302053.0,52.0,370.0,870.0,63.728,14.9,21.0,9.0,0.0,71.0,0.0,10.0,13.0,22.2,2018.0,4.0,25.0
1097,3.039,4.384,319048.0,39.0,460.0,940.0,63.838,12.8,18.0,8.0,0.0,71.0,0.0,10.0,13.1,27.8,2018.0,4.0,26.0
1098,3.398,4.035,263403.0,44.0,340.0,710.0,62.032,12.2,18.0,8.0,0.0,81.0,0.0,10.0,12.0,24.1,2018.0,4.0,29.0
1099,3.065,3.979,306663.0,40.0,340.0,820.0,60.766,12.6,20.0,6.0,0.0,57.0,0.0,10.0,13.0,24.1,2018.0,4.0,30.0
1100,3.709,3.74,319098.0,40.0,310.0,850.0,54.0,17.9,23.0,13.0,0.0,32.0,0.0,0.0,22.6,35.2,2018.0,5.0,1.0
1101,4.915,3.684,313327.0,40.0,350.0,670.0,61.885,15.1,23.0,14.6,0.0,40.0,0.0,0.0,27.4,48.2,2018.0,5.0,2.0
1102,3.73,4.255,288646.0,45.0,490.0,880.0,65.114,17.2,25.0,10.0,0.0,48.0,2.03,9.7,25.9,50.0,2018.0,5.0,3.0
1103,3.821,4.899,302958.0,50.0,350.0,1100.0,67.656,14.9,20.1,10.0,0.0,60.0,0.0,10.0,18.5,46.5,2018.0,5.0,6.0
1104,4.228,4.14,296588.0,46.0,350.0,1000.0,63.949,15.6,19.0,11.0,0.0,53.0,0.0,10.0,22.0,37.0,2018.0,5.0,7.0
1105,4.043,3.954,291266.0,50.0,490.0,1200.0,68.82,11.5,15.0,7.0,0.0,70.0,0.0,10.0,13.9,24.1,2018.0,5.0,8.0
1106,3.082,4.653,330347.0,39.0,500.0,1300.0,68.82,12.9,15.0,6.5,0.0,60.0,0.0,9.2,21.5,35.2,2018.0,5.0,9.0
1107,3.087,3.927,370243.0,43.0,340.0,950.0,61.118,5.5,12.0,6.0,0.0,77.0,0.0,5.5,24.5,46.2,2018.0,5.0,10.0
1108,4.354,3.758,236521.0,50.0,300.0,790.0,60.994,11.1,16.0,6.0,0.0,54.0,0.0,9.0,15.0,27.8,2018.0,5.0,13.0
1109,3.058,3.816,260440.0,18.0,350.0,850.0,62.94,11.3,15.0,5.0,0.0,79.0,0.0,10.0,10.7,18.3,2018.0,5.0,14.0
1110,4.155,4.301,269052.0,29.0,340.0,920.0,68.0,10.1,14.0,7.0,0.0,50.0,1.02,9.5,15.9,35.2,2018.0,5.0,15.0
1111,3.062,4.19,262713.0,41.0,360.0,900.0,64.32,10.7,13.0,9.0,0.0,67.0,0.0,10.0,14.3,20.6,2018.0,5.0,16.0
1112,3.074,3.741,268245.0,50.0,360.0,960.0,64.256,12.7,14.0,11.0,0.0,79.0,0.0,10.0,14.4,27.5,2018.0,5.0,17.0
1113,4.045,3.675,309405.0,40.0,340.0,770.0,61.533,13.5,16.0,10.0,0.0,77.0,0.0,9.7,21.5,31.7,2018.0,5.0,20.0
1114,3.028,3.745,293593.0,42.0,380.0,790.0,61.69,13.3,15.0,11.8,0.0,76.0,0.0,10.0,22.0,31.7,2018.0,5.0,21.0
1115,3.68,3.884,311403.0,36.0,350.0,1000.0,63.792,12.9,16.0,10.0,0.0,56.0,0.0,9.7,18.1,31.7,2018.0,5.0,22.0
1116,3.841,3.679,232384.0,35.0,340.0,930.0,64.301,12.7,14.0,11.7,0.0,74.0,0.0,10.0,16.3,27.5,2018.0,5.0,23.0
1117,2.961,3.966,342567.0,41.0,350.0,1100.0,67.434,12.4,15.1,10.0,0.0,73.0,0.0,10.0,12.2,25.9,2018.0,5.0,24.0
1118,2.972,3.864,296912.0,50.0,260.0,720.0,49.0,15.8,20.0,13.6,0.0,57.0,0.0,10.0,31.7,44.6,2018.0,5.0,27.0
1119,3.658,3.709,304357.0,48.0,310.0,810.0,61.757,15.9,21.0,12.0,0.0,54.0,0.0,10.0,34.5,46.5,2018.0,5.0,28.0
1120,2.953,3.639,270284.0,45.0,320.0,920.0,63.643,10.7,16.0,5.0,0.0,66.0,0.0,10.0,16.1,37.0,2018.0,5.0,29.0
1121,3.968,3.675,255398.0,40.0,370.0,970.0,63.532,11.1,15.0,5.0,0.0,66.0,0.0,10.0,22.5,29.4,2018.0,5.0,30.0
1122,2.963,3.609,271012.0,27.0,340.0,900.0,62.94,7.8,14.0,3.0,0.0,75.0,0.0,10.0,13.7,31.7,2018.0,5.0,31.0
1123,4.112,4.046,252658.0,38.0,320.0,400.0,58.089,9.1,13.0,5.0,0.0,87.0,0.0,9.8,10.9,14.8,2018.0,6.0,3.0
1124,3.688,3.925,259956.0,31.0,430.0,1100.0,66.849,10.8,14.1,8.8,0.0,85.0,0.0,9.7,10.4,16.5,2018.0,6.0,4.0
1125,3.513,4.175,276357.0,27.0,430.0,980.0,63.091,11.3,15.0,7.0,0.0,81.0,0.0,10.0,10.0,16.5,2018.0,6.0,5.0
1126,4.182,3.957,293012.0,34.0,390.0,1000.0,63.312,12.8,18.0,7.0,0.0,61.0,0.0,10.0,21.3,46.5,2018.0,6.0,6.0
1127,2.974,3.857,255255.0,35.0,430.0,1200.0,67.07,14.2,16.0,12.0,0.0,61.0,0.0,10.0,36.3,57.6,2018.0,6.0,7.0
1128,3.485,3.788,238215.0,38.0,422.98,845.96,63.775,11.4,13.0,9.0,0.0,86.0,0.0,10.0,19.1,37.0,2018.0,6.0,8.0
1129,3.539,3.677,227780.0,41.0,330.0,910.0,63.821,12.6,16.0,10.0,0.0,70.0,0.0,10.0,36.3,48.2,2018.0,6.0,11.0
1130,2.987,3.838,176208.0,34.0,330.0,930.0,63.821,11.3,15.0,7.0,0.0,73.0,0.0,10.0,21.7,38.9,2018.0,6.0,12.0
1131,3.053,4.057,328442.0,31.0,300.0,1100.0,66.954,9.6,13.0,7.0,0.0,77.0,0.0,10.0,22.6,35.2,2018.0,6.0,13.0
1132,4.417,3.852,360953.0,29.0,410.0,800.0,52.0,11.0,13.0,9.0,0.0,68.0,0.0,10.0,31.9,55.4,2018.0,6.0,14.0
1133,2.985,3.162,312384.0,23.0,240.0,560.0,53.295,9.3,12.0,8.0,0.0,93.0,0.0,8.7,26.1,44.6,2018.0,6.0,17.0
1134,3.522,4.009,337634.0,29.0,300.0,720.0,60.406,6.3,11.0,1.9,0.0,89.0,0.0,9.5,10.2,20.6,2018.0,6.0,18.0
1135,3.691,3.94,295037.0,42.0,340.0,790.0,60.7,7.4,13.0,3.0,0.0,76.0,0.0,10.0,13.0,29.4,2018.0,6.0,19.0
1136,3.555,3.663,334475.0,38.0,320.0,780.0,60.406,8.0,14.0,3.0,0.0,75.0,0.0,10.0,18.9,29.4,2018.0,6.0,20.0
1137,3.017,3.801,280133.0,33.0,320.0,970.0,62.257,8.0,15.0,3.0,0.0,71.0,0.0,10.0,13.9,22.2,2018.0,6.0,21.0
1138,3.674,3.864,267323.0,35.0,320.0,790.0,61.033,9.1,12.0,6.0,0.0,67.0,0.0,10.0,12.2,24.1,2018.0,6.0,24.0
1139,3.038,3.727,241117.0,30.0,340.0,1000.0,63.136,9.6,12.0,8.0,0.0,80.0,0.0,10.0,4.3,13.0,2018.0,6.0,25.0
1140,3.798,3.698,241714.0,45.0,450.0,790.0,56.0,7.8,14.0,3.0,0.0,86.0,0.0,7.4,8.0,14.8,2018.0,6.0,26.0
1141,3.889,3.726,274864.0,46.0,560.0,1000.0,63.643,6.8,13.0,2.5,0.0,88.0,0.0,4.2,7.0,13.0,2018.0,6.0,27.0
1142,3.048,4.255,258832.0,38.0,550.0,890.0,64.12,8.2,10.0,5.0,0.0,88.0,0.0,9.2,14.3,35.2,2018.0,6.0,28.0
